customer_id,name,gender,age,city,sim_type,join_date,is_active,device_type,referred_by
315,Shamik Sankaran,Other,59,Indore,Prepaid,2023-01-03,True,Android,889
316,Miraan Thaman,Female,32,Gwalior,Prepaid,2023-11-12,True,Android,3479
317,Divyansh Gala,Female,32,Gwalior,Prepaid,2023-08-15,True,Feature Phone,3590
318,Bhamini Dhawan,Female,56,Indore,Prepaid,2023-03-20,False,Feature Phone,1724
319,Jayan Sani,Female,30,Gwalior,Prepaid,2023-05-25,True,Android,1259
320,Myra Bail,Female,34,Jabalpur,Prepaid,2023-08-30,True,Feature Phone,411
321,Taimur Kata,Male,49,Gwalior,Prepaid,2023-02-01,False,Feature Phone,2231
322,Ishaan Ramachandran,Other,26,Jabalpur,Postpaid,2023-09-20,True,iOS,3195
323,Charvi Hari,Female,57,Bhopal,Prepaid,2023-07-30,True,Feature Phone,2206
324,Arnav Soman,Other,37,Bhopal,Prepaid,2023-03-12,True,Android,2061
325,Miraya Kibe,Other,43,Ujjain,Postpaid,2023-07-16,True,Feature Phone,3899
326,Alisha Borra,Female,44,Jabalpur,Postpaid,2023-02-27,True,Android,2614
327,Tanya Suresh,Male,38,Bhopal,Postpaid,2023-04-22,True,Android,1813
328,Abram D’Alia,Female,35,Gwalior,Postpaid,2023-02-17,True,iOS,1803
329,Miraya Bhasin,Male,30,Indore,Prepaid,2023-07-04,False,Android,3907
330,Lagan Ben,Other,33,Indore,Postpaid,2023-11-23,True,Android,678
331,Yuvaan Buch,Male,26,Jabalpur,Postpaid,2023-06-14,True,iOS,2911
332,Abram Bhavsar,Male,29,Ujjain,Postpaid,2023-08-03,True,Android,4714
333,Vedika Biswas,Male,55,Gwalior,Postpaid,2023-11-27,True,iOS,2252
334,Vaibhav Mannan,Other,36,Jabalpur,Prepaid,2023-11-26,True,Android,3005
335,Jivin Brar,Other,24,Indore,Postpaid,2023-05-01,False,Feature Phone,795
336,Mehul Dyal,Male,52,Jabalpur,Postpaid,2023-08-01,True,iOS,729
337,Tarini Bumb,Male,35,Gwalior,Postpaid,2023-11-07,True,iOS,1694
338,Azad Bora,Female,33,Bhopal,Postpaid,2023-02-10,True,Android,4735
339,Kismat Zacharia,Male,56,Gwalior,Prepaid,2023-12-19,True,iOS,191
340,Bhamini Kohli,Female,21,Bhopal,Postpaid,2023-10-16,True,Android,4995
341,Mamooty Viswanathan,Male,42,Bhopal,Postpaid,2023-06-17,True,iOS,1997
342,Krish Tella,Female,49,Bhopal,Postpaid,2023-02-03,True,iOS,2108
343,Chirag Soman,Other,57,Jabalpur,Prepaid,2023-11-14,True,Feature Phone,3867
344,Khushi Mangal,Male,30,Indore,Postpaid,2023-10-02,True,Android,1490
345,Aradhya Dash,Male,34,Jabalpur,Postpaid,2023-07-16,True,Feature Phone,2110
346,Anvi Majumdar,Male,54,Indore,Prepaid,2023-07-10,True,iOS,638
347,Mishti Iyer,Male,23,Gwalior,Postpaid,2023-08-09,False,Android,4046
348,Ritvik Rout,Female,36,Ujjain,Prepaid,2023-01-10,True,Feature Phone,4159
349,Prisha Cheema,Male,30,Gwalior,Prepaid,2023-04-30,True,iOS,2820
350,Lakshay Lata,Other,43,Jabalpur,Postpaid,2023-05-03,True,Feature Phone,4112
351,Kiaan Ghosh,Other,31,Jabalpur,Postpaid,2023-09-04,True,iOS,842
352,Anvi Wagle,Male,48,Indore,Prepaid,2023-12-26,True,iOS,3952
353,Vanya Sami,Other,21,Jabalpur,Prepaid,2023-08-09,True,Android,4059
354,Khushi Bhavsar,Male,56,Bhopal,Postpaid,2023-09-18,True,Android,3248
355,Prerak Deol,Male,25,Jabalpur,Prepaid,2023-02-27,True,Android,1217
356,Zeeshan Doctor,Other,42,Indore,Prepaid,2023-11-11,False,iOS,899
357,Sahil Andra,Male,30,Indore,Postpaid,2023-05-08,True,Feature Phone,2223
358,Jayant Kaur,Other,49,Bhopal,Prepaid,2023-07-06,True,Android,1258
359,Umang Date,Female,55,Indore,Prepaid,2023-07-24,True,Android,1515
360,Mohanlal Srivastava,Male,55,Ujjain,Prepaid,2023-03-27,False,Android,417
361,Divyansh Kapur,Female,45,Gwalior,Prepaid,2023-04-14,True,Android,4547
362,Ishaan Shenoy,Other,47,Jabalpur,Prepaid,2023-05-23,True,iOS,2884
363,Elakshi Dayal,Female,20,Ujjain,Prepaid,2023-07-24,False,Feature Phone,3827
364,Rhea Vig,Female,45,Jabalpur,Postpaid,2023-05-09,True,iOS,4376
365,Tara Tara,Other,20,Ujjain,Prepaid,2023-09-03,True,iOS,4340
366,Hazel Iyengar,Female,51,Jabalpur,Postpaid,2023-02-07,True,iOS,675
367,Arnav Thaker,Female,33,Bhopal,Postpaid,2023-12-29,False,Android,103
368,Charvi Gola,Other,39,Indore,Postpaid,2023-04-19,False,Feature Phone,2358
369,Dishani Gade,Female,49,Indore,Postpaid,2023-11-05,False,iOS,3994
370,Yuvaan Dutta,Other,55,Bhopal,Postpaid,2023-02-21,True,iOS,4028
371,Armaan Sankaran,Female,25,Ujjain,Postpaid,2023-01-01,False,iOS,3709
372,Zain Sangha,Other,25,Gwalior,Postpaid,2023-01-11,True,Android,4213
373,Elakshi Wason,Other,23,Ujjain,Postpaid,2023-11-10,True,Android,1496
374,Armaan Lata,Female,31,Indore,Prepaid,2023-08-23,True,iOS,4859
375,Zara Balakrishnan,Female,49,Gwalior,Postpaid,2023-05-08,True,Android,3393
376,Sumer Mander,Female,52,Jabalpur,Postpaid,2023-08-02,True,Feature Phone,3507
377,Rati Bandi,Male,27,Gwalior,Postpaid,2023-08-31,True,Android,2786
378,Gokul Manda,Male,20,Ujjain,Prepaid,2023-02-13,False,iOS,2235
379,Nirvaan Keer,Male,29,Bhopal,Postpaid,2023-01-06,True,Feature Phone,3660
380,Mannat Chada,Other,48,Jabalpur,Prepaid,2023-06-05,True,Android,4881
381,Mamooty Saini,Female,46,Ujjain,Postpaid,2023-01-08,False,iOS,3733
382,Saanvi Viswanathan,Other,22,Jabalpur,Postpaid,2023-01-05,True,Feature Phone,4803
383,Misha Rout,Male,42,Gwalior,Prepaid,2023-12-28,True,Feature Phone,4892
384,Divyansh Borah,Female,58,Indore,Postpaid,2023-07-01,True,Feature Phone,4569
385,Aarush Bora,Other,48,Ujjain,Prepaid,2023-04-22,True,Android,3526
386,Divij Deshpande,Female,38,Bhopal,Prepaid,2023-09-30,True,Feature Phone,3518
387,Veer Devi,Other,37,Gwalior,Postpaid,2023-09-22,True,Android,4778
388,Heer Dubey,Female,56,Ujjain,Postpaid,2023-07-31,False,iOS,4190
389,Jayan Singh,Male,39,Bhopal,Prepaid,2023-03-19,True,Android,4832
390,Ranbir Deep,Male,21,Ujjain,Prepaid,2023-09-27,True,Android,2530
391,Jayan Baral,Female,30,Gwalior,Postpaid,2023-06-03,True,iOS,1914
392,Vivaan Chowdhury,Other,59,Ujjain,Postpaid,2023-08-09,True,Android,2458
393,Adah Dugal,Male,37,Jabalpur,Postpaid,2023-12-13,True,Android,1151
394,Krish Dada,Male,30,Gwalior,Prepaid,2023-01-25,False,iOS,3859
395,Jivika Chaudhuri,Male,34,Ujjain,Postpaid,2023-12-20,True,Feature Phone,4138
396,Yakshit Chahal,Female,53,Indore,Prepaid,2023-07-27,True,iOS,4137
397,Mehul Bail,Female,50,Ujjain,Postpaid,2023-01-03,False,Feature Phone,1511
398,Zain Dayal,Other,18,Jabalpur,Prepaid,2023-08-03,True,Android,3971
399,Bhamini Kaul,Other,32,Bhopal,Prepaid,2023-04-22,True,iOS,3916
400,Akarsh Sem,Other,30,Bhopal,Postpaid,2023-07-11,True,Feature Phone,3253
401,Anya Sankar,Female,34,Bhopal,Prepaid,2023-02-16,True,Android,3750
402,Divij Wason,Female,41,Indore,Prepaid,2023-08-09,True,Android,744
403,Ela Sengupta,Other,25,Jabalpur,Prepaid,2023-07-06,True,Android,2766
404,Farhan Date,Other,44,Gwalior,Prepaid,2023-02-19,True,Feature Phone,3939
405,Yakshit Dara,Female,40,Bhopal,Prepaid,2023-07-16,True,Feature Phone,2512
406,Ivana Korpal,Other,25,Jabalpur,Postpaid,2023-08-04,False,Feature Phone,1074
407,Vidur Kala,Male,25,Ujjain,Postpaid,2023-08-09,False,Android,3218
408,Reyansh Kaul,Female,43,Indore,Prepaid,2023-03-31,True,Feature Phone,4394
409,Taimur Arya,Other,30,Jabalpur,Postpaid,2023-08-20,True,iOS,2193
410,Amani Dubey,Female,56,Jabalpur,Prepaid,2023-11-19,True,Feature Phone,16
411,Alia Vyas,Male,54,Gwalior,Prepaid,2023-09-15,True,Feature Phone,3554
412,Rohan Rana,Female,45,Jabalpur,Postpaid,2023-06-02,False,Android,107
413,Shray Bail,Female,42,Gwalior,Prepaid,2023-09-13,False,iOS,4315
414,Shaan Gupta,Female,33,Indore,Prepaid,2023-09-15,False,iOS,2969
415,Shamik Comar,Female,19,Indore,Prepaid,2023-03-06,True,iOS,4467
416,Saksham Das,Male,35,Ujjain,Postpaid,2023-07-09,False,Feature Phone,3046
417,Vanya Karpe,Female,34,Gwalior,Postpaid,2023-04-01,False,Android,2858
418,Shayak Raman,Female,47,Gwalior,Prepaid,2023-06-22,True,Feature Phone,4350
419,Akarsh Char,Other,56,Bhopal,Prepaid,2023-09-04,True,Android,1429
420,Chirag Bawa,Female,30,Bhopal,Prepaid,2023-09-13,True,iOS,2009
421,Samarth Bava,Other,49,Ujjain,Prepaid,2023-04-26,True,Feature Phone,3102
422,Badal Rajan,Male,46,Indore,Prepaid,2023-02-18,False,Android,3637
423,Eshani Brahmbhatt,Male,47,Bhopal,Postpaid,2023-08-15,True,Feature Phone,3472
424,Aaina Rana,Male,35,Jabalpur,Postpaid,2023-03-10,True,Android,3032
425,Inaaya  Sura,Male,30,Indore,Postpaid,2023-05-06,True,iOS,2922
426,Akarsh Dhar,Other,38,Jabalpur,Postpaid,2023-08-01,True,Feature Phone,4446
427,Shanaya Dugal,Female,47,Gwalior,Prepaid,2023-02-22,False,iOS,879
428,Saira Doshi,Male,38,Indore,Prepaid,2023-04-22,True,Feature Phone,2513
429,Purab Dass,Female,34,Ujjain,Postpaid,2023-06-08,True,Feature Phone,311
430,Zaina Goda,Other,57,Gwalior,Postpaid,2023-08-28,True,Android,1115
431,Jayan Sood,Other,36,Gwalior,Prepaid,2023-05-30,True,Android,1322
432,Nehmat Lanka,Other,32,Jabalpur,Postpaid,2023-05-19,True,Android,3397
433,Vaibhav Wable,Male,26,Gwalior,Prepaid,2023-04-23,False,iOS,4376
434,Ryan Wason,Female,27,Bhopal,Prepaid,2023-05-23,True,iOS,967
435,Advika Brar,Female,48,Indore,Prepaid,2023-05-18,True,Feature Phone,3190
436,Lakshay Sabharwal,Female,40,Bhopal,Postpaid,2023-10-31,True,Android,695
437,Purab Sahota,Other,47,Jabalpur,Postpaid,2023-01-31,True,iOS,2615
438,Aayush Bali,Male,50,Jabalpur,Postpaid,2023-10-20,False,Feature Phone,271
439,Stuvan Bali,Other,26,Indore,Postpaid,2023-04-18,True,iOS,1412
440,Rati Yadav,Other,18,Gwalior,Postpaid,2023-10-11,True,Feature Phone,3028
441,Rasha Rege,Female,52,Ujjain,Prepaid,2023-06-08,True,Android,3125
442,Rhea Chaudhary,Other,28,Jabalpur,Postpaid,2023-11-22,True,Feature Phone,1754
443,Shaan Sheth,Female,51,Indore,Prepaid,2023-01-14,True,Feature Phone,4937
444,Kimaya Ravi,Male,33,Ujjain,Prepaid,2023-05-02,True,Android,1822
445,Hunar Sodhi,Female,26,Gwalior,Prepaid,2023-08-03,True,Android,4336
446,Anahi Bobal,Male,49,Jabalpur,Postpaid,2023-09-29,False,Feature Phone,3286
447,Urvi Dora,Female,32,Indore,Postpaid,2023-01-25,True,iOS,361
448,Alisha Salvi,Other,29,Indore,Postpaid,2023-11-18,True,Android,3436
449,Hiran Gera,Other,50,Indore,Postpaid,2023-10-21,False,Feature Phone,734
450,Advika Ram,Male,31,Jabalpur,Postpaid,2023-06-18,False,Android,852
451,Shayak Zachariah,Male,25,Ujjain,Postpaid,2023-04-13,True,Android,860
452,Jayan Aggarwal,Male,25,Indore,Postpaid,2023-12-20,True,iOS,4797
453,Rasha Johal,Female,44,Gwalior,Postpaid,2023-02-09,True,Android,1351
454,Hunar Gokhale,Female,29,Indore,Prepaid,2023-08-23,True,Feature Phone,4085
455,Kimaya Deep,Male,18,Ujjain,Postpaid,2023-11-16,True,Feature Phone,2884
456,Hrishita Kade,Other,57,Jabalpur,Prepaid,2023-03-30,True,Android,3548
457,Aaina Thaker,Female,59,Indore,Prepaid,2023-04-10,True,Android,4919
458,Jiya Kara,Female,28,Indore,Prepaid,2023-05-24,True,iOS,4193
459,Hrishita Sankaran,Female,56,Gwalior,Prepaid,2023-03-23,True,iOS,327
460,Hunar Dhaliwal,Male,48,Gwalior,Postpaid,2023-03-18,True,iOS,2121
461,Jivika Dora,Male,34,Indore,Postpaid,2023-02-28,True,Feature Phone,994
462,Pranay Golla,Male,50,Indore,Prepaid,2023-08-17,True,iOS,1767
463,Hazel Grover,Male,49,Gwalior,Prepaid,2023-04-01,True,Feature Phone,4429
464,Ira Balay,Male,46,Ujjain,Prepaid,2023-12-20,True,iOS,1181
465,Khushi Sen,Other,38,Bhopal,Postpaid,2023-01-01,True,Feature Phone,1965
466,Renee Hari,Other,38,Bhopal,Prepaid,2023-09-26,True,Android,2782
467,Himmat Solanki,Male,57,Indore,Prepaid,2023-10-13,True,Feature Phone,2906
468,Advika Agate,Female,40,Gwalior,Postpaid,2023-07-16,True,Android,99
469,Ivana Gaba,Male,23,Jabalpur,Prepaid,2023-10-01,True,Feature Phone,2780
470,Kiaan Basak,Other,39,Jabalpur,Postpaid,2023-03-19,True,Feature Phone,244
471,Shanaya Bose,Other,55,Bhopal,Postpaid,2023-05-21,True,Android,4038
472,Anvi Sule,Female,54,Ujjain,Prepaid,2023-10-15,True,Feature Phone,1501
473,Sana Kalla,Other,25,Bhopal,Prepaid,2023-03-12,True,Feature Phone,2710
474,Aaina Vora,Male,58,Indore,Prepaid,2023-02-19,True,iOS,3054
475,Indrajit Shenoy,Female,52,Ujjain,Postpaid,2023-03-21,True,Android,4463
476,Vardaniya Vyas,Male,28,Jabalpur,Postpaid,2023-08-23,True,Android,3227
477,Shray Banerjee,Male,41,Gwalior,Postpaid,2023-10-14,True,iOS,1048
478,Jivin Kata,Female,38,Gwalior,Prepaid,2023-11-03,True,iOS,4379
479,Ryan Halder,Male,19,Indore,Prepaid,2023-06-04,True,Android,1316
480,Vritika Sani,Other,57,Bhopal,Prepaid,2023-03-01,True,Android,1387
481,Gatik Sodhi,Male,36,Indore,Prepaid,2023-02-02,True,Android,3921
482,Vardaniya Dhawan,Female,56,Gwalior,Prepaid,2023-05-07,True,iOS,1738
483,Kabir Din,Female,45,Jabalpur,Prepaid,2023-08-09,True,iOS,422
484,Biju Sharma,Female,34,Gwalior,Postpaid,2023-07-19,True,Feature Phone,3802
485,Ahana  Gala,Male,23,Ujjain,Postpaid,2023-05-06,True,iOS,1412
486,Rhea Rege,Female,36,Gwalior,Postpaid,2023-02-10,True,Feature Phone,3250
487,Stuvan Vora,Female,55,Gwalior,Prepaid,2023-10-02,True,Feature Phone,4571
488,Amani Ray,Male,45,Ujjain,Postpaid,2023-10-24,True,iOS,2453
489,Eshani Bir,Other,19,Bhopal,Postpaid,2023-03-26,True,iOS,2084
490,Neelofar Mand,Male,55,Gwalior,Postpaid,2023-03-30,True,iOS,4454
491,Dhruv Kashyap,Female,54,Indore,Prepaid,2023-02-11,True,iOS,4654
492,Nayantara Badami,Female,21,Gwalior,Prepaid,2023-04-30,True,Android,3679
493,Seher Grover,Male,39,Indore,Postpaid,2023-10-06,True,iOS,1351
494,Jivika Deo,Other,43,Ujjain,Prepaid,2023-02-02,True,Feature Phone,2368
495,Rania Kale,Female,53,Gwalior,Prepaid,2023-10-03,True,Feature Phone,4834
496,Shray Lanka,Female,30,Ujjain,Prepaid,2023-06-02,True,Android,3341
497,Yuvaan Luthra,Female,49,Ujjain,Prepaid,2023-03-31,False,Android,2573
498,Miraan Baral,Male,34,Bhopal,Postpaid,2023-04-14,True,iOS,4121
499,Ayesha Jayaraman,Female,58,Gwalior,Prepaid,2023-01-12,True,Android,3845
500,Dishani Luthra,Other,53,Indore,Postpaid,2023-06-09,True,iOS,640
501,Vanya Chahal,Female,36,Indore,Postpaid,2023-07-15,False,iOS,1575
502,Jayesh Madan,Female,52,Gwalior,Prepaid,2023-11-03,False,Android,3229
503,Oorja Sood,Other,57,Bhopal,Prepaid,2023-09-19,True,Android,4270
504,Vidur Dora,Female,45,Bhopal,Prepaid,2023-04-01,True,Feature Phone,186
505,Adira Soni,Male,18,Bhopal,Postpaid,2023-07-16,True,Android,1319
506,Shalv Sarin,Male,59,Indore,Postpaid,2023-03-10,True,Android,528
507,Madhav Lalla,Male,35,Ujjain,Postpaid,2023-08-08,True,Android,3260
508,Shamik Baria,Other,57,Bhopal,Postpaid,2023-08-02,False,Feature Phone,3484
509,Raunak Bawa,Female,50,Indore,Postpaid,2023-05-26,True,iOS,3020
510,Dharmajan Kadakia,Male,29,Indore,Postpaid,2023-08-21,True,Feature Phone,4780
511,Aaryahi Raval,Other,25,Ujjain,Postpaid,2023-08-22,True,Android,2234
512,Misha Dhar,Female,41,Gwalior,Prepaid,2023-08-02,True,Android,1568
513,Tara Das,Other,33,Gwalior,Postpaid,2023-03-02,True,Android,575
514,Chirag Jayaraman,Male,21,Bhopal,Postpaid,2023-12-29,True,iOS,2035
515,Krish Borra,Male,55,Bhopal,Postpaid,2023-03-19,True,Feature Phone,1325
516,Lakshit Atwal,Male,44,Ujjain,Postpaid,2023-04-05,True,Feature Phone,4405
517,Tanya Arya,Other,26,Bhopal,Prepaid,2023-11-26,True,iOS,1213
518,Arnav Buch,Other,33,Ujjain,Postpaid,2023-08-04,True,Feature Phone,1435
519,Anay Sarin,Male,29,Indore,Postpaid,2023-08-01,True,iOS,538
520,Nishith Bhatia,Other,48,Bhopal,Prepaid,2023-10-31,True,iOS,4954
521,Indranil Chauhan,Male,41,Indore,Prepaid,2023-07-19,True,Feature Phone,1575
522,Vaibhav Kala,Male,31,Jabalpur,Postpaid,2023-12-18,True,Feature Phone,193
523,Trisha Khanna,Female,42,Ujjain,Postpaid,2023-01-31,False,iOS,1187
524,Lavanya Lall,Other,51,Jabalpur,Postpaid,2023-10-17,False,Feature Phone,4149
525,Zaina Hegde,Male,20,Bhopal,Postpaid,2023-12-09,True,iOS,475
526,Yasmin Dayal,Male,41,Indore,Postpaid,2023-05-15,True,Feature Phone,4270
527,Armaan Verma,Other,59,Bhopal,Postpaid,2023-03-24,True,Feature Phone,1814
528,Kabir Dhar,Female,26,Jabalpur,Prepaid,2023-02-16,False,Feature Phone,4796
529,Rati Talwar,Female,43,Bhopal,Prepaid,2023-07-25,True,Feature Phone,2438
530,Eva Bajaj,Male,37,Gwalior,Postpaid,2023-03-18,True,Feature Phone,3380
531,Devansh Bumb,Other,57,Jabalpur,Postpaid,2023-09-16,True,Android,4553
532,Azad Hegde,Female,27,Bhopal,Postpaid,2023-04-02,True,Android,1355
533,Jivin Chakrabarti,Other,36,Indore,Prepaid,2023-04-10,True,Feature Phone,3401
534,Hridaan Babu,Other,20,Bhopal,Postpaid,2023-07-14,True,Feature Phone,3755
535,Madhup Sethi,Male,41,Indore,Prepaid,2023-07-11,True,Feature Phone,3530
536,Urvi Basu,Female,22,Gwalior,Prepaid,2023-03-09,False,iOS,159
537,Badal Krishnamurthy,Male,20,Bhopal,Postpaid,2023-08-30,True,Android,1838
538,Priyansh Varghese,Female,44,Gwalior,Prepaid,2023-03-31,False,iOS,4612
539,Navya Grover,Female,33,Jabalpur,Postpaid,2023-12-11,True,Android,1026
540,Anay Chauhan,Female,32,Indore,Prepaid,2023-01-10,True,Android,659
541,Vanya Shere,Female,52,Jabalpur,Postpaid,2023-09-21,False,Feature Phone,678
542,Ira Verma,Female,29,Indore,Postpaid,2023-09-25,False,Feature Phone,4411
543,Purab Luthra,Other,58,Gwalior,Prepaid,2023-11-16,True,iOS,4047
544,Shlok Verma,Male,43,Ujjain,Prepaid,2023-04-28,True,iOS,3822
545,Kartik Kaul,Other,51,Bhopal,Prepaid,2023-09-07,True,Feature Phone,2376
546,Kabir Sane,Female,40,Gwalior,Postpaid,2023-02-28,True,Feature Phone,276
547,Rania Balay,Male,48,Indore,Prepaid,2023-07-14,True,Android,4548
548,Tushar Kapadia,Female,37,Indore,Prepaid,2023-02-19,True,Android,1589
549,Yasmin Tailor,Male,29,Indore,Postpaid,2023-10-23,True,Feature Phone,4582
550,Madhup Sagar,Other,40,Indore,Postpaid,2023-04-07,True,Android,4663
551,Kaira Sathe,Male,21,Bhopal,Prepaid,2023-05-07,True,iOS,246
552,Kimaya Kalla,Male,40,Jabalpur,Prepaid,2023-09-03,True,Android,889
553,Adah Toor,Male,18,Ujjain,Prepaid,2023-03-28,True,Feature Phone,2212
554,Rohan Shankar,Male,42,Bhopal,Postpaid,2023-03-18,True,Android,4026
555,Tushar Uppal,Male,19,Indore,Postpaid,2023-07-23,True,Feature Phone,1
556,Suhana Sha,Female,47,Bhopal,Prepaid,2023-05-26,True,Android,2911
557,Ryan Loyal,Male,20,Gwalior,Postpaid,2023-05-29,True,iOS,2185
558,Jayant Sant,Male,38,Indore,Prepaid,2023-04-21,True,iOS,4247
559,Inaaya  Banik,Other,42,Ujjain,Prepaid,2023-05-09,True,Feature Phone,3252
560,Mehul Rajan,Male,37,Indore,Postpaid,2023-09-10,True,Feature Phone,3052
561,Samaira Choudhury,Other,39,Ujjain,Prepaid,2023-06-15,True,Feature Phone,1511
562,Parinaaz Bhardwaj,Female,38,Ujjain,Prepaid,2023-10-24,True,Android,3772
563,Riaan Koshy,Male,50,Jabalpur,Postpaid,2023-05-17,True,Android,1129
564,Mamooty Bawa,Other,55,Jabalpur,Prepaid,2023-10-06,False,Android,698
565,Charvi Chakrabarti,Other,32,Bhopal,Prepaid,2023-11-30,True,iOS,1089
566,Ranbir Bhatti,Female,32,Bhopal,Postpaid,2023-01-11,False,Feature Phone,2420
567,Purab Vala,Male,42,Ujjain,Prepaid,2023-03-12,True,Android,2629
568,Ayesha Bora,Male,38,Indore,Prepaid,2023-06-08,True,iOS,3790
569,Shalv Tank,Other,41,Gwalior,Postpaid,2023-08-04,True,Feature Phone,686
570,Yasmin Vora,Male,22,Gwalior,Postpaid,2023-01-26,True,iOS,2757
571,Arhaan Rau,Other,23,Indore,Postpaid,2023-10-13,False,Feature Phone,1843
572,Nirvaan Vasa,Male,40,Indore,Prepaid,2023-06-11,True,Android,1733
573,Tara Acharya,Other,21,Jabalpur,Postpaid,2023-04-12,True,iOS,4836
574,Bhamini Atwal,Male,44,Gwalior,Prepaid,2023-03-10,True,iOS,4367
575,Nehmat Boase,Female,35,Ujjain,Postpaid,2023-05-13,True,iOS,1973
576,Vaibhav Behl,Male,38,Bhopal,Prepaid,2023-07-08,True,Feature Phone,711
577,Elakshi Subramaniam,Male,45,Jabalpur,Prepaid,2023-07-30,True,Feature Phone,325
578,Krish Dasgupta,Female,52,Gwalior,Postpaid,2023-08-31,False,iOS,4894
579,Romil Rastogi,Male,39,Indore,Prepaid,2023-06-15,True,Feature Phone,2968
580,Indrans Thakur,Female,57,Gwalior,Prepaid,2023-03-02,True,iOS,3800
581,Bhavin Gulati,Male,40,Ujjain,Postpaid,2023-12-28,True,Android,2595
582,Eva Shan,Other,20,Jabalpur,Prepaid,2023-10-06,True,iOS,1093
583,Ahana  Doshi,Other,57,Indore,Prepaid,2023-04-23,True,iOS,2956
584,Romil Solanki,Male,27,Ujjain,Prepaid,2023-01-30,False,Feature Phone,212
585,Kiara Lata,Male,42,Bhopal,Postpaid,2023-11-19,True,Feature Phone,1582
586,Arhaan Basak,Male,25,Jabalpur,Postpaid,2023-06-10,True,Feature Phone,3832
587,Gokul Dash,Other,28,Ujjain,Postpaid,2023-08-22,False,Android,1444
588,Dhanush Koshy,Male,22,Ujjain,Postpaid,2023-12-05,True,Android,4144
589,Saanvi Brahmbhatt,Other,54,Indore,Postpaid,2023-06-19,True,Android,4327
590,Lagan Hayer,Female,55,Bhopal,Postpaid,2023-11-14,True,Feature Phone,579
591,Manikya Solanki,Other,46,Ujjain,Postpaid,2023-07-05,False,iOS,2998
592,Mamooty Tailor,Other,22,Jabalpur,Postpaid,2023-02-26,True,iOS,1755
593,Faiyaz Kara,Female,26,Ujjain,Prepaid,2023-08-28,True,iOS,2980
594,Trisha Chakraborty,Other,19,Gwalior,Prepaid,2023-09-14,True,Feature Phone,3606
595,Alia Issac,Male,18,Jabalpur,Prepaid,2023-12-24,True,Feature Phone,422
596,Anahi Thaker,Male,57,Jabalpur,Prepaid,2023-07-20,True,Android,611
597,Tiya Roy,Other,47,Ujjain,Postpaid,2023-11-21,True,Feature Phone,446
598,Alisha Deshpande,Male,28,Indore,Prepaid,2023-11-11,True,iOS,961
599,Ryan Doctor,Other,45,Jabalpur,Prepaid,2023-10-29,False,Android,131
600,Hiran Shenoy,Male,29,Gwalior,Prepaid,2023-04-16,True,Android,2648
601,Onkar Bedi,Male,56,Indore,Prepaid,2023-10-17,True,Feature Phone,4080
602,Samaira Walla,Other,43,Indore,Prepaid,2023-04-11,True,Android,2435
603,Vanya Dutt,Male,30,Indore,Postpaid,2023-04-07,True,Android,3730
604,Myra Atwal,Other,25,Jabalpur,Postpaid,2023-06-02,False,Feature Phone,4432
605,Suhana Jaggi,Male,45,Indore,Prepaid,2023-01-29,True,Android,1025
606,Anvi Basak,Male,47,Ujjain,Prepaid,2023-06-02,True,iOS,1653
607,Shray Hari,Female,26,Indore,Prepaid,2023-03-14,True,Feature Phone,538
608,Piya Sandal,Female,56,Gwalior,Prepaid,2023-09-11,True,iOS,4592
609,Manjari Goyal,Other,48,Bhopal,Postpaid,2023-01-04,True,iOS,3084
610,Elakshi Kulkarni,Female,38,Gwalior,Prepaid,2023-08-25,True,iOS,508
611,Ahana  Gole,Other,51,Jabalpur,Postpaid,2023-02-07,True,iOS,3925
612,Taran Tripathi,Female,48,Indore,Prepaid,2023-01-20,True,Android,681
613,Jivin Salvi,Male,42,Indore,Postpaid,2023-04-23,True,Android,2613
614,Raunak Sangha,Other,29,Ujjain,Postpaid,2023-01-23,True,Feature Phone,4877
615,Priyansh Kibe,Other,18,Indore,Postpaid,2023-05-16,True,Feature Phone,760
616,Farhan Garde,Male,39,Gwalior,Prepaid,2023-09-05,True,iOS,4224
617,Aarav Jayaraman,Other,57,Jabalpur,Prepaid,2023-10-28,True,iOS,3148
618,Shray Sahota,Other,54,Bhopal,Postpaid,2023-04-07,True,Feature Phone,2194
619,Nirvaan Acharya,Female,18,Indore,Prepaid,2023-02-02,True,Feature Phone,2547
620,Jayan Shere,Other,18,Bhopal,Prepaid,2023-05-15,True,Feature Phone,4656
621,Sara Rattan,Male,59,Indore,Postpaid,2023-09-12,True,Feature Phone,1223
622,Elakshi Talwar,Female,59,Jabalpur,Prepaid,2023-10-05,True,iOS,3575
623,Dishani Lad,Female,38,Gwalior,Postpaid,2023-05-13,True,Feature Phone,3024
624,Aarna Sen,Male,32,Jabalpur,Prepaid,2023-08-26,True,Android,3281
625,Hunar Hegde,Male,34,Bhopal,Prepaid,2023-01-15,False,iOS,1072
626,Riaan Ghosh,Female,39,Indore,Postpaid,2023-10-04,True,Android,541
627,Sumer Sawhney,Other,55,Bhopal,Postpaid,2023-05-06,True,Feature Phone,511
